cik,Target,Acquiror,OperatingIncomeLoss.csv,Assets.csv,ProfitLoss.csv,Liabilities.csv,NetIncomeLoss.csv,StockholdersEquity.csv,Revenues.csv,EntityPublicFloat.csv,RevenueFromContractWithCustomerExcludingAssessedTax.csv
898293,0,0,165607000,10543846000,86701000,8151884000,88027000,2373945000,#N/A,#N/A,#N/A
898437,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
898770,0,0,-204000,#N/A,#N/A,#N/A,#N/A,#N/A,9707000,48800000,#N/A
899045,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
899051,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9278000000,#N/A,#N/A
899629,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
899689,0,0,#N/A,20814847000,#N/A,11917905000,#N/A,6898519000,#N/A,#N/A,#N/A
899715,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
899723,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
899749,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,105309000,#N/A,#N/A
899751,0,0,#N/A,1265896000,-14649000,868208000,-13598000,296817000,#N/A,#N/A,#N/A
899866,0,1,127500000,13253300000,#N/A,4559500000,92800000,8693800000,#N/A,#N/A,#N/A
899923,0,0,17200000,1276100000,6100000,543400000,6100000,732900000,196500000,1104079888,196700000
900075,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,349532000,5644908664,#N/A
900349,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,204180000,#N/A,#N/A
901491,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,439619000,#N/A,#N/A
902739,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
903127,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
904080,1,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,113107000,#N/A,#N/A
906107,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
906163,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
906193,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
906448,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
906465,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
906553,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
906709,1,0,-32145000,568871000,#N/A,480746000,-42199000,88125000,37450000,#N/A,#N/A
907562,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
907654,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
908255,0,1,293000000,8834700000,194000000,#N/A,182200000,3218300000,#N/A,#N/A,#N/A
908259,0,0,#N/A,14114000,#N/A,#N/A,#N/A,12500000,#N/A,#N/A,#N/A
908311,0,0,#N/A,2022884000,-2361000,1054869000,-2370000,965677000,64622000,#N/A,#N/A
908598,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
908937,0,1,329560000,#N/A,#N/A,#N/A,#N/A,#N/A,1302998000,#N/A,#N/A
909281,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2653529000,#N/A,#N/A
909791,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
909832,0,0,849000000,36532000000,555000000,24301000000,545000000,11973000000,28099000000,74963307820,28099000000
909954,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
910073,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
910108,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
910267,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35000,#N/A,#N/A
910329,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,62467000,#N/A,#N/A
910406,1,0,37859000,2920942000,#N/A,1303710000,27185000,1617232000,587021000,3970465000,#N/A
910521,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
910606,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
910612,0,0,101015000,6104640000,79872000,4745792000,68830000,1228714000,258493000,#N/A,#N/A
910638,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
911109,0,0,34700000,2004894000,#N/A,1269280000,19469000,735614000,130387000,#N/A,#N/A
911148,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
911160,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
911216,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,67224210,#N/A
911326,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
911421,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
911649,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
912093,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1900000000,#N/A
912242,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,272000000,#N/A,#N/A
912463,0,0,#N/A,1534485000,8656000,549039000,6567000,969222000,674004000,#N/A,#N/A
912562,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
912595,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
912728,0,0,28223000,#N/A,#N/A,#N/A,#N/A,#N/A,264793000,#N/A,#N/A
912750,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
912752,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,797691000,#N/A,#N/A
912766,0,0,125903000,7062534000,38464000,6041309000,41307000,632210000,894416000,#N/A,#N/A
912767,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
912833,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,129515000,#N/A,#N/A
913077,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
913142,0,1,58668000,3806803000,33283000,#N/A,33354000,#N/A,#N/A,#N/A,#N/A
913165,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
913241,0,0,#N/A,960875000,#N/A,219803000,#N/A,740867000,#N/A,#N/A,#N/A
913277,0,0,-717000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
914025,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
914156,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
914208,0,0,#N/A,25734300000,#N/A,17838800000,#N/A,7503800000,#N/A,#N/A,#N/A
914329,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
914475,0,1,#N/A,365086000,#N/A,50209000,-44659000,314877000,0,#N/A,#N/A
914712,0,0,-1504000,312198000,#N/A,238702000,-2906000,73496000,#N/A,63711482,#N/A
915140,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
915358,0,0,333939,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
915389,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9903245691,#N/A
915778,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
915840,0,0,1275000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
915862,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
915912,0,0,#N/A,17867271000,242183000,7688089000,#N/A,#N/A,518240000,#N/A,#N/A
915913,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
916076,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
916085,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
916365,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
916457,0,0,234000000,17493000000,#N/A,14154000000,24000000,3268000000,1582000000,#N/A,#N/A
916529,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,21489000,#N/A,#N/A
916540,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
916789,0,0,63319000,1889077000,#N/A,909199000,#N/A,979878000,#N/A,#N/A,#N/A
917273,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
917491,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
917520,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
917523,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
918160,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
918251,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
918386,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
918541,0,0,12096000,1358274000,#N/A,1048883000,3063000,0,#N/A,#N/A,#N/A
918580,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
918581,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
918646,0,0,98624000,1973989000,#N/A,810414000,56387000,1163575000,#N/A,#N/A,#N/A
918964,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
918965,0,0,23275000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1012679122,#N/A
919721,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
919956,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
920112,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
920148,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
920321,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
920371,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
920424,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,119589000,#N/A,#N/A
920427,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
920465,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,85000,#N/A,#N/A
920522,0,0,#N/A,12217408000,204517000,5880487000,#N/A,6192178000,#N/A,#N/A,#N/A
920760,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3376626000,#N/A,#N/A
921082,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
921112,1,0,#N/A,#N/A,200291000,#N/A,#N/A,#N/A,169733000,#N/A,#N/A
921113,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
921114,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
921299,0,0,#N/A,469552000,#N/A,294443000,#N/A,155838000,#N/A,#N/A,#N/A
921547,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
921738,0,1,113848000,4974484000,#N/A,#N/A,5032000,-543320000,742910000,#N/A,#N/A
921825,1,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
922224,0,1,714000000,38315000000,465000000,#N/A,#N/A,#N/A,1832000000,#N/A,#N/A
922237,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
922358,0,0,75172000,1745620000,38528000,#N/A,38098000,#N/A,579250000,560798162,579250000
922359,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
922360,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
922475,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
922487,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
922521,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
922863,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
922864,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,249493000,#N/A,#N/A
923118,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
923120,0,0,72660000,1817350000,47966000,#N/A,24962000,#N/A,552314000,#N/A,#N/A
923139,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
923284,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
923603,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,195923000,#N/A,#N/A
923796,0,0,68008000,3749409000,49342000,#N/A,49436000,#N/A,#N/A,#N/A,#N/A
924168,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
924717,0,0,3268000,128625000,#N/A,21442000,2300000,107183000,17761000,#N/A,#N/A
924901,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
925741,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
926282,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
926326,0,0,#N/A,935103000,#N/A,503496000,#N/A,458836000,#N/A,#N/A,#N/A
926617,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
926660,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
927003,0,0,38546000,571529000,#N/A,179455000,44281000,392074000,#N/A,1506096253,#N/A
927066,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
927355,0,0,2107900,180543200,#N/A,70342200,1227700,110201000,#N/A,#N/A,#N/A
927417,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
927628,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
927720,0,0,#N/A,449275000,#N/A,565060000,#N/A,-115785000,#N/A,#N/A,#N/A
928022,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
928054,0,0,-5575000,383215000,#N/A,95514000,-13919000,287343000,#N/A,#N/A,#N/A
928421,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
928576,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
928953,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
929008,0,1,82009000,4431841000,47755000,2468210000,47348000,1966900000,#N/A,#N/A,#N/A
929351,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
929887,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
930236,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
930420,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
930775,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
930810,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,232658000,#N/A,#N/A
931015,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
931148,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
931182,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
931336,0,0,#N/A,2606227000,32831000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
931584,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
931799,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
932372,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
932628,1,0,167631000,4199780000,93615000,3185669000,91954000,#N/A,#N/A,#N/A,#N/A
932696,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
933034,0,0,2451000,240602000,1637000,#N/A,398000,#N/A,#N/A,142424000,#N/A
933036,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,684104000,#N/A,#N/A
933136,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1223000,#N/A,#N/A
933141,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
933590,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
933974,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
934473,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
934543,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1677798,#N/A
934612,0,0,1813000000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
934648,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
935036,0,0,120343000,1902295000,#N/A,1147378000,66691000,754917000,#N/A,#N/A,#N/A
935419,0,0,6333000,299884000,2905000,145848000,2898000,129065000,33739000,#N/A,33739000
935494,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
935703,0,0,586500000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
936340,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2874000000,#N/A,#N/A
936395,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
936402,0,0,#N/A,67035400000,#N/A,38087400000,457300000,28948000000,3806100000,#N/A,#N/A
936468,0,0,1428000000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
936528,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
937098,0,0,43000000,#N/A,#N/A,#N/A,#N/A,#N/A,811000000,#N/A,#N/A
937556,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,183201000,#N/A,#N/A
937834,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8738000000,0,#N/A
939767,0,0,38883000,#N/A,#N/A,#N/A,#N/A,#N/A,77581000,#N/A,#N/A
940332,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
940942,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
940944,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7059180000,#N/A
941548,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
941604,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
941713,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
943034,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
943452,0,0,62800000,6581018000,#N/A,3604193000,46328000,2205977000,#N/A,#N/A,#N/A
943535,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
943819,0,0,96895000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8675392803,#N/A
943823,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
943861,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
944148,0,0,-1808000,1118588000,#N/A,638567000,-686000,480021000,178785000,#N/A,#N/A
944508,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
944695,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1255000000,#N/A,#N/A
944792,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
944809,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
945384,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
945394,0,0,#N/A,6634228000,#N/A,3504839000,63186000,3129389000,479278000,#N/A,#N/A
945436,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
945764,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
945841,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
946155,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A
946454,0,0,#N/A,62439000,#N/A,17285000,-158000,45154000,#N/A,#N/A,#N/A
946486,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
946581,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
946647,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
946673,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
948426,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
948708,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
949039,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,391874000,#N/A,#N/A
949158,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,346574000,#N/A,#N/A
949699,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
949858,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
949870,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
949961,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1000180,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1000228,0,0,213982000,6811763000,153473000,3351956000,139216000,2793066000,#N/A,#N/A,#N/A
1000229,0,0,#N/A,573052000,15369000,#N/A,15459000,#N/A,#N/A,#N/A,#N/A
1000230,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14606252,#N/A,#N/A
1000298,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,77251000,#N/A,#N/A
1000683,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1000694,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5399000,#N/A,#N/A
1000697,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001039,1,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001171,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001250,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,17000000000,#N/A
1001258,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5449000,#N/A,#N/A
1001316,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001426,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001601,0,0,#N/A,1908000,#N/A,2491000,#N/A,-561000,#N/A,#N/A,#N/A
1001606,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001902,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1002037,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18552000,#N/A,#N/A
1002047,0,0,183000000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1002225,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1002517,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,496019000,#N/A,#N/A
1002590,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1002638,0,1,107157000,6882191000,45034000,#N/A,45022000,3489596000,542709000,8000000000,#N/A
1002761,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1003078,0,0,90600000,1999479000,#N/A,865447000,54288000,1134032000,686271000,#N/A,#N/A
1003214,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1003344,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,255575000,#N/A,#N/A
1003410,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1003642,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,198422000,#N/A,#N/A
1004036,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1004155,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1004434,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1004989,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1005201,0,0,17904000,1225337000,#N/A,#N/A,-44368000,250788000,123911000,#N/A,#N/A
1005210,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1005229,0,0,5317000,725612000,505000,433289000,505000,#N/A,#N/A,571593305,#N/A
1005284,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,74577000,#N/A,#N/A
1005286,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,110164000,297199000,#N/A
