,source,target,weight
12935,3942,3697,0.3392
12936,3942,4212,1.575977984
12937,3942,4300,1.3136
12938,3942,4304,1.56
12939,3943,972,3.12
12940,3943,2206,3.12
12941,3943,2643,2.12
12942,3943,2775,1.72
12943,3943,3095,1.1232
12944,3943,3643,1.56
12945,3943,3924,2.12
12946,3943,3955,0.72
12947,3945,1204,3.12
12948,3945,2611,1.72
12949,3946,2166,2.12
12950,3946,3319,1.12
12951,3946,3370,1.12
12952,3946,3428,1.12
12953,3946,3517,1.12
12954,3946,3535,1.12
12955,3946,3613,1.12
12956,3946,3661,1.12
12957,3946,3720,1.12
12958,3946,3778,1.12
12959,3946,3837,1.12
12960,3946,3993,0.96
12961,3946,4058,0.96
12962,3946,4120,0.96
12963,3946,4156,0.96
12964,3947,2845,1.72
12965,3947,3064,16.14230738
12966,3947,3506,3.12
12967,3947,4312,2.56
12968,3948,2524,1.96
12969,3948,2525,1.96
12970,3948,2526,1.96
12971,3948,3403,3.12
12972,3948,3404,3.12
12973,3948,3405,3.12
12974,3948,3553,3.12
12975,3948,3594,3.12
12976,3948,3614,3.12
12977,3948,3641,3.12
12978,3948,3665,3.12
12979,3948,3768,3.12
12980,3948,3853,3.12
12981,3948,3880,3.12
12982,3948,3913,3.12
12983,3948,3923,3.12
12984,3948,3994,3.12
12985,3948,4041,3.12
12986,3948,4042,3.12
12987,3948,4043,3.12
12988,3948,4044,3.12
12989,3948,4045,3.12
12990,3948,4046,3.12
12991,3948,4154,2.96
12992,3948,4172,2.96
12993,3948,4194,2.96
12994,3949,508,1.56
12995,3949,1716,2.12
12996,3949,3466,0.125319578
12997,3949,3873,2.12
12998,3949,4124,1.56
12999,3949,4252,1.56
13000,3950,200,3.12
13001,3950,214,3.12
13002,3950,360,3.12
13003,3950,1266,3.12
13004,3950,2334,3.12
13005,3950,2529,1.72
13006,3950,3295,2.12
13007,3950,3450,0.72
13008,3950,4085,2.56
13009,3951,1184,3.12
13010,3952,1868,2.12
13011,3952,3020,2.7472
13012,3952,3356,2.7472
13013,3952,3806,2.609216
13014,3952,4175,3.93994496
13015,3953,1423,0.2496
13016,3953,4103,1.702351258
13017,3954,188,2.56
13018,3955,3095,1.72
13019,3955,3402,3.12
13020,3955,3643,1.16
13021,3955,3924,1.72
13022,3956,2067,0.32
13023,3957,107,2.56
13024,3957,258,1.16
13025,3957,311,1.16
13026,3957,2244,1.56
13027,3958,411,1.96
13028,3958,3264,3.12
13029,3959,3147,1.03713792
13030,3959,4005,3.3072
13031,3960,105,3.12
13032,3960,1984,3.12
13033,3961,520,2.8
13034,3961,2305,3.12
13035,3961,3379,3.12
13036,3962,3027,0.8
13037,3964,198,3.12
13038,3965,191,1.16
13039,3965,1508,1.32
13040,3965,1989,2.96
13041,3965,2272,2.96
13042,3965,2815,2.12
13043,3966,3507,1.12
13044,3966,3568,0.351232
13045,3967,3469,1.72
13046,3967,3515,1.72
13047,3967,3595,2.12
13048,3967,3681,3.12
13049,3967,3801,3.12
13050,3967,4174,2.96
13051,3967,4203,2.96
13052,3967,4269,2.56
13053,3967,4294,2.56
13054,3967,4309,2.56
13055,3970,344,1.12
13056,3970,3971,9.238957978
13057,3971,344,1.56
13058,3971,636,2.56
13059,3971,712,1.56
13060,3971,798,3.12
13061,3971,1966,3.12
13062,3972,112,2.8
13063,3972,631,2.4
13064,3972,3697,6.15104
13065,3973,2808,0.32
13066,3973,3470,0.32
13067,3973,3522,0.32
13068,3973,3632,0.32
13069,3973,3815,0.32
13070,3973,3816,0.32
13071,3973,3879,0.32
13072,3974,4297,2
13073,3975,36,3.12
13074,3975,1598,3.12
13075,3978,2167,95.60134585
13076,3978,2276,2.12
13077,3979,2593,2.4
13078,3980,3570,1.017270948
13079,3986,422,3.12
13080,3986,2204,2.12
13081,3986,2825,3.12
13082,3987,476,3.12
13083,3988,2998,0.32
13084,3988,3774,0.32
13085,3989,239,2.56
13086,3989,1918,3.12
13087,3989,2583,3.12
13088,3989,2765,3.12
13089,3989,2816,2.12
13090,3989,2874,3.12
13091,3989,3839,1.56
13092,3989,4073,2.56
13093,3990,3114,0.0512
13094,3990,3217,2.4592
13095,3990,3301,0.340263731
13096,3990,3352,0.01499136
13097,3990,3357,0.32
13098,3990,3488,0.8992
13099,3990,3503,0.0512
13100,3990,3670,0.860623258
13101,3990,3688,0.1152
13102,3990,3722,0.164096
13103,3990,3725,0.32
13104,3990,3842,0.72
13105,3990,3897,0.32
13106,3990,3902,0.0512
13107,3990,3929,0.32
13108,3990,4002,0.2496
13109,3990,4012,0.32
13110,3990,4013,0.32
13111,3990,4061,0.72
13112,3991,1240,3.12
13113,3991,1521,2.96
13114,3991,1895,1.16
13115,3991,2538,1.9856
13116,3991,2590,1.72
13117,3991,2596,3.12
13118,3991,2672,2.18829312
13119,3991,3083,2.6832
13120,3991,3491,0.738816
13121,3991,3668,2.18829312
13122,3991,3730,4.185792
13123,3991,3772,1.72
13124,3991,4035,1.97024256
13125,3991,4078,2.96
13126,3991,4272,1.0256
13127,3992,411,3.12
13128,3992,567,1.56
13129,3992,2379,2.56
13130,3992,3427,2.7472
13131,3992,4038,4.3936
13132,3992,4084,1.96
13133,3993,2166,1.96
13134,3993,3319,0.96
13135,3993,3370,0.96
13136,3993,3428,0.96
13137,3993,3517,0.96
13138,3993,3535,0.96
13139,3993,3613,0.96
13140,3993,3661,0.96
13141,3993,3720,0.96
13142,3993,3778,0.96
13143,3993,4058,0.8
13144,3993,4120,0.8
13145,3993,4156,0.8
13146,3994,2524,1.96
13147,3994,2525,1.96
13148,3994,2526,1.96
13149,3994,3403,3.12
13150,3994,3404,3.12
13151,3994,3405,3.12
13152,3994,3553,3.12
13153,3994,3594,3.12
13154,3994,3614,3.12
13155,3994,3641,3.12
13156,3994,3665,3.12
13157,3994,3768,3.12
13158,3994,3853,3.12
13159,3994,3880,3.12
13160,3994,3913,3.12
13161,3994,3923,3.12
13162,3994,4041,3.12
13163,3994,4042,3.12
13164,3994,4043,3.12
13165,3994,4044,3.12
13166,3994,4045,3.12
13167,3994,4046,3.12
13168,3994,4154,2.96
13169,3994,4172,2.96
13170,3994,4194,2.96
13171,3995,3161,2.8
13172,3995,4006,2.96
13173,3996,692,1.72
13174,3996,3851,23.72470022
13175,3996,3915,2.96
13176,3996,3933,3.12
13177,3996,4085,2.56
13178,3997,2507,1.4
13179,3998,3877,2.96
13180,3999,1642,2
13181,3999,2497,2
13182,3999,3363,2
13183,4000,2283,1.72
13184,4000,2615,3.14271355
13185,4000,3087,2.96
13186,4000,3364,2.12
13187,4000,3805,2.4
13188,4001,2808,0.32
13189,4001,3330,0.32
13190,4001,3371,0.32
13191,4001,3470,0.32
13192,4001,3522,0.32
13193,4001,3562,0.32
13194,4001,3581,0.32
13195,4001,3622,0.32
13196,4001,3632,0.32
13197,4001,3731,0.32
13198,4001,3815,0.32
13199,4001,3816,0.32
13200,4001,3879,0.32
13201,4001,3927,0.32
13202,4001,3973,0.32
13203,4002,3217,2.6832
13204,4002,3301,0.32
13205,4002,3670,0.039337984
13206,4002,3688,0.32
13207,4002,3929,0.32
13208,4002,4012,0.32
13209,4002,4013,0.2752
13210,4003,306,2.56
13211,4003,1817,3.12
13212,4003,3566,3.12
13213,4004,2931,2.96
13214,4005,3147,3.3072
13215,4005,3301,2.56
13216,4005,3688,3.4336
13217,4006,1204,3.12
13218,4006,3695,3.12
13219,4007,2847,1.4976
13220,4007,3052,10.25515745
13221,4007,3237,1.56
13222,4007,4086,2.4
13223,4007,4087,2.4
13224,4007,4088,2.4
13225,4008,109,2.96
13226,4008,351,2.8
13227,4008,2811,2.96
13228,4008,4210,2.8
13229,4009,2008,2.96
13230,4009,2730,1.16
13231,4009,3165,2.96
13232,4010,3469,1.72
13233,4010,3515,1.72
13234,4010,3595,2.12
13235,4010,3681,3.12
13236,4010,3801,3.12
13237,4010,3967,3.12
13238,4010,4174,2.96
13239,4010,4203,2.96
13240,4010,4269,2.56
13241,4010,4294,2.56
13242,4010,4309,2.56
13243,4011,791,2.8
13244,4011,2729,1.56
13245,4011,2736,2.96
13246,4011,4029,2.8
13247,4012,3217,0.9632
13248,4012,3301,0.128
13249,4012,3670,0.624
13250,4012,3688,0.32
13251,4012,3929,0.3392
13252,4012,4013,0.0512
13253,4013,3217,1.72
13254,4013,3301,0.32
13255,4013,3670,0.72
13256,4013,3688,0.32
13257,4013,3929,0.32
13258,4014,2042,2.8
13259,4015,449,2.8
13260,4015,739,1.8
13261,4015,1786,2.96
13262,4016,3458,0.56
13263,4016,3808,1.72
13264,4016,3871,2.4592
13265,4016,4017,5.37E-06
13266,4016,4019,1.72
13267,4017,3458,0.56
13268,4017,3808,1.72
13269,4017,3871,2.4592
13270,4017,4019,1.72
13271,4018,2689,0.96
13272,4019,3033,1.72
13273,4019,3238,3.12
13274,4019,3334,3.12
13275,4019,3458,3.0576
13276,4019,3808,3.12
13277,4019,3871,3.12
13278,4020,1049,0.96
13279,4021,303,3.12
13280,4021,1816,2.4336
13281,4021,3982,2.56
13282,4021,4176,4.144
13283,4022,245,2.56
13284,4022,3176,3.12
13285,4023,3124,2.96
13286,4023,3167,3.12
13287,4023,3215,2.56
13288,4024,793,2.96
13289,4024,2207,3.92
13290,4024,2311,2.8
13291,4024,2775,2.8
13292,4025,1743,1.72
13293,4025,1882,0.1856
13294,4025,2622,1.37E-07
13295,4025,4026,2.20E-08
13296,4025,4137,1.16
13297,4025,4143,1.56
13298,4026,1743,1.72
13299,4026,1882,0.1856
13300,4026,2622,1.37E-07
13301,4026,4137,1.16
13302,4026,4143,1.56
13303,4028,2105,2.56
13304,4028,3644,1.56
13305,4028,3922,3.013004101
13306,4028,4291,2.4
13307,4029,2464,1.8
13308,4030,442,1.56
13309,4030,977,3.75648
13310,4030,3463,2.96
13311,4031,600,1.72
13312,4031,3296,7.592832
13313,4031,3474,5.159232
13314,4032,1214,3.12
13315,4032,1289,3.12
13316,4033,1520,3.12
13317,4033,3243,3.12
13318,4034,4270,2.56
13319,4035,1240,3.9936
13320,4035,2590,1.72
13321,4035,2596,3.12
13322,4035,4272,1.8736
13323,4036,1219,1.16
13324,4038,3427,2.2736
13325,4041,3880,3.12
13326,4041,4042,3.12
13327,4041,4043,3.12
13328,4041,4044,3.12
13329,4041,4045,3.12
13330,4041,4046,3.12
13331,4042,3880,3.12
13332,4042,4043,3.12
13333,4042,4044,3.12
13334,4042,4045,3.12
13335,4042,4046,3.12
13336,4043,3880,3.12
13337,4043,4044,3.12
13338,4043,4045,3.12
13339,4043,4046,3.12
13340,4044,3880,3.12
13341,4044,4045,3.12
13342,4044,4046,3.12
13343,4045,3880,3.12
13344,4045,4046,3.12
13345,4046,3880,3.12
13346,4047,540,1.72
13347,4047,1852,2.12
13348,4047,2262,3.12
13349,4047,2366,3.12
13350,4047,2901,1.72
13351,4047,3360,2.96
13352,4047,3415,3.12
13353,4048,2925,2.96
13354,4048,2940,2.96
13355,4048,4126,2.8
13356,4049,0,1.4
13357,4049,24,1.96
13358,4049,223,1.12
13359,4049,744,2.12
13360,4049,784,1.12
13361,4049,1543,2.12
13362,4049,1966,1.96
13363,4049,2028,0.96
13364,4049,2178,1.56
13365,4049,2773,2.12
13366,4049,2854,0.72
13367,4049,3042,2.12
13368,4049,3358,0.96
13369,4050,1503,2.56
13370,4050,1902,0.56
13371,4050,2585,0.96
13372,4050,2645,0.56
13373,4050,2783,0.56
13374,4050,2985,3.22359296
13375,4050,3041,0.96
13376,4050,3265,3.22359296
13377,4050,3527,1.96
13378,4050,3664,1.9856
13379,4050,3744,1.4
13380,4050,4118,1.96
13381,4050,4242,2.96
13382,4051,1085,2.8
13383,4052,2417,2.5936
13384,4053,691,2.56
13385,4053,2276,1.16
13386,4053,2447,2.56
13387,4053,2661,2.56
13388,4053,3337,2.96
13389,4053,3338,2.4
13390,4053,3503,2.4
13391,4053,3745,2.96
13392,4053,3820,2.96
13393,4054,3544,2.12
13394,4054,3657,2.12
13395,4054,4005,2.12
13396,4055,791,2.96
13397,4055,1234,1.72
13398,4055,1278,3.12
13399,4055,2729,1.72
13400,4055,2736,3.12
13401,4055,3139,2.56
13402,4055,3583,3.12
13403,4055,4011,2.96
13404,4056,1945,2.96
13405,4056,3034,6.540416
13406,4057,2370,0.32
13407,4057,2977,3.12
13408,4057,3422,3.12
13409,4058,2166,1.96
13410,4058,3319,0.96
13411,4058,3370,0.96
13412,4058,3428,0.96
13413,4058,3517,0.96
13414,4058,3535,0.96
13415,4058,3613,0.96
13416,4058,3661,0.96
13417,4058,3720,0.96
13418,4058,3778,0.96
13419,4058,4120,0.8
13420,4058,4156,0.8
13421,4059,797,3.12
13422,4059,1476,3.12
13423,4059,1684,3.12
13424,4060,3693,2.56
13425,4061,3217,3.896256
13426,4061,3301,0.3392
13427,4061,3357,0.493312
13428,4061,3488,1.362816
13429,4061,3670,1.1872
13430,4061,3688,0.539392
13431,4061,3722,0.878592
13432,4061,3897,0.72
13433,4061,3902,0.179712
13434,4061,3929,0.5376
13435,4061,4002,1.1232
13436,4061,4012,0.72
13437,4061,4013,0.72
13438,4062,736,3.12
13439,4062,759,3.12
13440,4062,1467,3.12
13441,4062,2291,1.16
13442,4062,3328,1.16
13443,4063,306,3.12
13444,4064,483,1.96
13445,4064,629,2.8
13446,4064,4200,2.4
13447,4065,3163,2.4
13448,4065,4226,2
13449,4066,753,2.8
13450,4066,1010,2.744
13451,4067,592,2.96
13452,4067,2677,1.96
13453,4067,3060,1.56
13454,4067,3089,2.96
13455,4068,2574,1.12
13456,4068,3299,1.12
13457,4068,3465,0.72
13458,4070,142,2
13459,4070,1842,1.16
13460,4070,2008,1.56
13461,4070,3175,1.72
13462,4070,3215,2
13463,4071,2808,0.32
13464,4071,3330,0.32
13465,4071,3371,0.32
13466,4071,3470,0.32
13467,4071,3496,0.32
13468,4071,3522,0.32
13469,4071,3562,0.32
13470,4071,3581,0.32
13471,4071,3622,0.32
13472,4071,3632,0.32
13473,4071,3731,0.32
13474,4071,3815,0.32
13475,4071,3816,0.32
13476,4071,3879,0.32
13477,4071,3927,0.32
13478,4071,3973,0.32
13479,4071,4001,0.32
13480,4072,2644,2.12
13481,4072,3406,1.72
13482,4072,3469,1.72
13483,4072,3515,1.72
13484,4072,3595,2.12
13485,4072,3620,2.12
13486,4072,3681,3.12
13487,4072,3801,3.12
13488,4072,3967,3.12
13489,4072,4010,3.12
13490,4072,4174,2.96
13491,4072,4203,2.96
13492,4072,4266,2.56
13493,4072,4269,2.56
13494,4072,4294,2.56
13495,4072,4309,2.56
13496,4073,1918,2.56
13497,4073,2070,2.56
13498,4073,2583,3.4336
13499,4073,2929,2
13500,4075,734,2.56
13501,4075,736,2.56
13502,4075,759,2.56
13503,4075,1289,2.56
13504,4075,1467,2.56
13505,4075,1641,2.56
13506,4075,2369,2.56
13507,4075,3410,1.56
13508,4075,3861,1.16
13509,4075,4171,2.4
13510,4075,4313,2
13511,4076,3856,0.8
13512,4076,3974,0.8
13513,4076,4162,0.8
13514,4076,4232,0.8
13515,4076,4265,2
13516,4076,4297,2
13517,4077,3875,2
13518,4078,605,2.96
13519,4078,1240,2.96
13520,4078,2404,1.96
13521,4078,2590,10.54135308
13522,4078,2596,2.96
13523,4078,3668,2.96
13524,4078,4035,2.96
13525,4079,4183,2.96
13526,4080,1512,5.28064
13527,4080,2336,4.40704
13528,4080,3621,2.56
13529,4080,3872,2.4
13530,4080,3874,1.16
13531,4080,4182,2
13532,4081,1012,2.96
13533,4081,2291,2.96
13534,4081,3328,2.96
13535,4081,3686,2.96
13536,4082,3064,2.72
13537,4084,567,2.4
13538,4084,1813,2.8
13539,4084,2286,1.56
13540,4084,3416,2
13541,4085,2334,2.56
13542,4085,2589,2.56
13543,4085,3030,2.56
13544,4085,3933,2.56
13545,4086,2847,2.8
13546,4086,4087,15.059072
13547,4086,4088,15.059072
13548,4087,2847,2.8
13549,4087,4088,15.059072
13550,4088,2847,2.8
13551,4089,4090,16.02158585
13552,4091,3867,2.56
13553,4092,207,1.56
13554,4092,442,5.903156293
13555,4092,3181,2.96
13556,4093,2777,2.8
13557,4094,3941,2.4
13558,4095,1568,1.16
13559,4097,272,2.56
13560,4097,983,1.32
13561,4098,1485,2.96
13562,4098,3521,2.9936
13563,4098,3804,4.580416
13564,4099,3875,2
13565,4102,3637,1.96
13566,4104,3376,3.12
13567,4104,3873,18.47791596
13568,4109,2826,1.56
13569,4109,3464,2.96
13570,4109,3596,2.96
13571,4109,4314,2.96
13572,4110,852,0.56
13573,4110,2808,0.32
13574,4110,3303,0.32
13575,4110,3330,0.32
13576,4110,3371,0.32
13577,4110,3446,0.32
13578,4110,3470,0.32
13579,4110,3496,0.32
13580,4110,3522,0.32
13581,4110,3562,0.32
13582,4110,3581,0.32
13583,4110,3600,0.32
13584,4110,3622,0.32
13585,4110,3632,0.32
13586,4110,3658,0.32
13587,4110,3705,0.32
13588,4110,3731,0.32
13589,4110,3767,0.32
13590,4110,3815,0.32
13591,4110,3816,0.32
13592,4110,3879,0.32
13593,4110,3927,0.32
13594,4110,3973,0.32
13595,4110,4001,0.32
13596,4110,4071,0.32
13597,4111,136,2.96
13598,4111,150,2.4
13599,4111,368,2.96
13600,4111,865,1.56
13601,4111,1667,2.4
13602,4111,3210,2.96
13603,4112,1438,3.12
13604,4113,2447,2.96
13605,4113,2661,2.96
13606,4113,3875,2
13607,4113,4053,2.4
13608,4114,630,2.56
13609,4115,1277,2.8
13610,4115,1569,2.8
13611,4115,2667,2.4
13612,4116,49,2.12
13613,4116,461,0.56
13614,4116,760,1.96
13615,4116,922,1.72
13616,4116,2261,0.028203418
13617,4116,2665,0.8
13618,4116,3652,0.96
13619,4117,2524,1.96
13620,4117,2525,1.96
13621,4117,2526,1.96
13622,4117,3403,3.12
13623,4117,3404,3.12
13624,4117,3405,3.12
13625,4117,3553,3.12
13626,4117,3594,3.12
13627,4117,3614,3.12
13628,4117,3641,3.12
13629,4117,3665,3.12
13630,4117,3768,3.12
13631,4117,3853,3.12
13632,4117,3880,3.12
13633,4117,3913,3.12
13634,4117,3923,3.12
13635,4117,3948,3.12
13636,4117,3994,3.12
13637,4117,4041,3.12
13638,4117,4042,3.12
13639,4117,4043,3.12
13640,4117,4044,3.12
13641,4117,4045,3.12
13642,4117,4046,3.12
13643,4117,4154,2.96
13644,4117,4172,2.96
13645,4117,4194,2.96
13646,4118,1902,2.4592
13647,4118,2013,0.66304
13648,4118,2112,0.37504
13649,4118,2189,0.37504
13650,4118,2364,0.37504
13651,4118,2411,0.37504
13652,4118,2585,2.12
13653,4118,2595,0.37504
13654,4118,2632,0.37504
13655,4118,2645,5.611988531
13656,4118,2681,0.37504
13657,4118,2776,0.37504
13658,4118,2783,1.72
13659,4118,2798,0.37504
13660,4118,2887,0.37504
13661,4118,2888,0.37504
13662,4118,2917,2.12
13663,4118,2985,2.12
13664,4118,3061,0.66304
13665,4118,3062,0.37504
13666,4118,3265,2.12
13667,4118,3275,0.66304
13668,4118,3293,3.12
13669,4118,3744,6.3149824
13670,4118,4288,2.56
13671,4119,293,31.74859093
13672,4119,1365,1.56
13673,4119,2029,1.56
13674,4120,2166,1.96
13675,4120,3319,0.96
13676,4120,3370,0.96
13677,4120,3428,0.96
13678,4120,3517,0.96
13679,4120,3613,0.96
13680,4120,3661,0.96
13681,4120,3720,0.96
13682,4120,3778,0.96
13683,4120,4156,0.8
13684,4121,3164,1.96
13685,4122,1362,0.96
13686,4123,3520,2.8
13687,4124,353,1.56
13688,4124,2359,2.56
13689,4124,3376,2.56
13690,4124,3466,1.56
13691,4124,3873,50.10489905
13692,4124,4104,10.23895798
13693,4125,2307,1.16
13694,4125,3197,1.16
13695,4125,3872,2.56
13696,4126,65,3.22359296
13697,4126,921,1.56
13698,4126,1111,2.96
13699,4126,1373,1.16
13700,4126,1379,2.96
13701,4126,2255,1.56
13702,4126,2871,0.8736
13703,4126,2925,14.66477004
13704,4126,3012,0.8736
13705,4126,3567,1.96
13706,4126,4136,2.8
13707,4127,1463,2.12
13708,4127,2644,2.12
13709,4127,3406,1.72
13710,4127,3469,1.72
13711,4127,3515,1.72
13712,4127,3595,2.12
13713,4127,3620,2.12
13714,4127,3681,3.12
13715,4127,3801,3.12
13716,4127,3967,3.12
13717,4127,4010,3.12
13718,4127,4072,3.12
13719,4127,4174,2.96
13720,4127,4203,2.96
13721,4127,4225,2.96
13722,4127,4266,2.56
13723,4127,4269,2.56
13724,4127,4294,2.56
13725,4127,4307,2.56
13726,4127,4309,2.56
13727,4128,2432,1.16
13728,4129,3171,1.046352368
13729,4130,578,2.96
13730,4130,2201,2.8
13731,4131,1235,2.8
13732,4131,2207,1.56
13733,4131,4241,1.8
13734,4132,737,2
13735,4132,1432,2
13736,4132,2984,2
13737,4133,19,2.96
13738,4135,1486,1.56
13739,4135,2070,9.76400896
13740,4135,4268,2.96
13741,4136,512,1.56
13742,4136,927,2.4
13743,4136,966,1.56
13744,4136,2049,1.56
13745,4136,2255,1.56
13746,4137,1516,1.56
13747,4137,1882,1.4
13748,4137,2272,1.56
13749,4138,2473,2
13750,4140,1844,0.96
13751,4141,2206,2.96
13752,4141,2367,2.96
13753,4142,4259,1.16
13754,4144,828,2.96
13755,4144,1463,1.96
13756,4144,2644,1.96
13757,4144,3354,1.56
13758,4144,3406,1.56
13759,4144,3439,1.56
13760,4144,3469,1.56
13761,4144,3515,1.56
13762,4144,3532,1.96
13763,4144,3572,1.96
13764,4144,3595,1.96
13765,4144,3620,1.96
13766,4144,3650,2.96
13767,4144,3681,2.96
13768,4144,3713,2.96
13769,4144,3751,2.96
13770,4144,3801,2.96
13771,4144,3847,2.96
13772,4144,3894,2.96
13773,4144,3967,2.96
13774,4144,4010,2.96
13775,4144,4072,2.96
13776,4144,4127,2.96
13777,4144,4146,1.8
13778,4144,4174,2.8
13779,4144,4203,2.8
13780,4144,4225,2.8
13781,4144,4250,2.8
13782,4144,4266,2.4
13783,4144,4269,2.4
13784,4144,4280,2.4
13785,4144,4294,2.4
13786,4144,4307,2.4
13787,4144,4309,2.4
13788,4145,33,2.96
13789,4145,53,2.96
13790,4145,108,2.96
13791,4145,132,2.4
13792,4145,288,2.96
13793,4145,337,2.96
13794,4145,344,2.4
13795,4145,596,2.96
13796,4145,1978,2.96
13797,4145,2065,2.4
13798,4145,2157,2.96
13799,4145,2685,2.96
13800,4145,3268,5.378344858
13801,4146,828,1.96
13802,4146,1463,0.96
13803,4146,2644,0.96
13804,4146,3354,0.56
13805,4146,3406,0.56
13806,4146,3439,0.56
13807,4146,3469,0.56
13808,4146,3515,0.56
13809,4146,3532,0.96
13810,4146,3595,0.96
13811,4146,3620,0.96
13812,4146,3650,1.96
13813,4146,3681,1.96
13814,4146,3713,1.96
13815,4146,3801,1.96
13816,4146,3847,1.96
13817,4146,3894,1.96
13818,4146,3967,1.96
13819,4146,4010,1.96
13820,4146,4072,1.96
13821,4146,4127,1.96
13822,4146,4174,1.8
13823,4146,4203,1.8
13824,4146,4225,1.8
13825,4146,4250,1.8
13826,4146,4266,1.4
13827,4146,4269,1.4
13828,4146,4280,1.4
13829,4146,4294,1.4
13830,4146,4307,1.4
13831,4146,4309,1.4
13832,4147,203,2.56
13833,4147,553,2.56
13834,4147,2419,2.56
13835,4147,2576,4.40704
13836,4147,2962,4.40704
13837,4147,3137,3.184
13838,4147,3198,3.184
13839,4147,3247,4.40704
13840,4147,3817,3.184
13841,4147,3888,2.56
13842,4148,4105,2
13843,4149,1507,1.96
13844,4149,1703,2.4
13845,4149,1879,2.96
13846,4149,2124,1.96
13847,4149,2193,1.56
13848,4149,2262,2.96
13849,4149,2619,2.8
13850,4149,3867,2.4
13851,4150,142,2.4
13852,4150,501,2.96
13853,4150,1164,2.96
13854,4150,1984,2.4
13855,4150,3010,2.96
13856,4150,3769,2.8
13857,4150,4070,2.4
13858,4150,4253,2.4
13859,4151,69,2.96
13860,4151,1824,2.96
13861,4151,1923,10.54137657
13862,4151,2694,3.92
13863,4152,1589,1.56
13864,4153,3972,2.8
13865,4154,2524,1.8
13866,4154,2525,1.8
13867,4154,2526,1.8
13868,4154,3403,2.96
13869,4154,3404,2.96
13870,4154,3405,2.96
13871,4154,3553,2.96
13872,4154,3594,2.96
13873,4154,3614,2.96
13874,4154,3641,2.96
13875,4154,3665,2.96
13876,4154,3853,2.96
13877,4154,3880,2.96
13878,4154,3913,2.96
13879,4154,3923,2.96
13880,4154,4041,2.96
13881,4154,4042,2.96
13882,4154,4043,2.96
13883,4154,4044,2.96
13884,4154,4045,2.96
13885,4154,4046,2.96
13886,4154,4172,2.8
13887,4154,4194,2.8
13888,4155,815,1.96
13889,4155,1471,0.8
13890,4155,1517,1.8
13891,4155,4000,1.8
13892,4156,2166,1.96
13893,4156,3319,0.96
13894,4156,3370,0.96
13895,4156,3428,0.96
13896,4156,3517,0.96
13897,4156,3720,0.96
13898,4157,1817,2.96
13899,4157,2816,1.96
13900,4157,3369,1.56
13901,4157,3726,49.83281845
13902,4158,134,2.8
13903,4158,274,2.96
13904,4158,662,1.96
13905,4158,957,2.96
13906,4158,986,0.96
13907,4158,1013,2.96
13908,4159,232,1.56
13909,4159,266,1.96
13910,4159,1812,2.96
13911,4159,2307,1.56
13912,4159,3463,2.8
13913,4159,3737,2.4
13914,4159,4108,2.4
13915,4160,1298,2.96
13916,4161,764,1.56
13917,4161,1157,1.0702464
13918,4161,1602,2.4
13919,4161,1727,1.56
13920,4161,2553,2.56
13921,4161,2936,2.4
13922,4161,3300,2.56
13923,4162,3974,0.8
13924,4162,4297,2
13925,4163,1023,2.56
13926,4163,3473,1.96
13927,4164,115,1.56
13928,4164,2471,4.3936
13929,4164,3471,2.56
13930,4164,3566,2.96
13931,4164,3683,2.96
13932,4165,187,1.004096
13933,4165,1841,2
13934,4166,977,4.3936
13935,4166,2511,0.96
13936,4166,3419,0.96
13937,4166,3938,1.96
13938,4166,4206,1.8
13939,4167,238,2.96
13940,4167,2011,2.96
13941,4167,2499,1.16
13942,4167,2732,0.56
13943,4167,3518,2.96
13944,4168,187,2.96
13945,4168,205,2.96
13946,4168,212,2.96
13947,4168,270,2.96
13948,4168,1107,2.96
13949,4168,1989,2.8
13950,4168,3058,1.56
13951,4168,3970,2.4
13952,4170,185,2.4
13953,4171,2369,173.6546691
13954,4171,3248,2.96
13955,4171,3340,2.4
13956,4172,3594,2.96
13957,4172,3641,2.96
13958,4172,3880,2.96
13959,4172,4041,2.96
13960,4172,4042,2.96
13961,4172,4043,2.96
13962,4172,4044,2.96
13963,4172,4045,2.96
13964,4172,4046,2.96
13965,4173,410,2.56
13966,4173,584,1.16
13967,4173,764,1.022029271
13968,4173,1348,2.56
13969,4173,2549,2.56
13970,4173,3152,2.56
13971,4173,3429,6.173816467
13972,4173,3740,2.56
13973,4173,3985,2.56
13974,4174,3469,1.56
13975,4174,3595,1.96
13976,4174,4294,2.4
13977,4175,3293,2.96
13978,4178,2078,5.8016
13979,4184,828,2.96
