,OperatingIncomeLoss.csv,Assets.csv,ProfitLoss.csv,Liabilities.csv,NetIncomeLoss.csv,StockholdersEquity.csv,Revenues.csv,EntityPublicFloat.csv,RevenueFromContractWithCustomerExcludingAssessedTax.csv,Target
1701,-0.04077800634157694,,,,,,-0.1281398022072806,,,0
1702,,,,,,,,,,0
1703,,,,,,,,,,0
1704,,,,,,,,,,1
1705,,,,,,,-0.2174015062241547,,,0
1706,-0.04306661300901622,-0.11835950163308782,-0.05392761364524204,,,-0.1077783377059687,,,,0
1707,,,,,,,,,,0
1708,-0.1177776011184965,-0.25831860906387966,-0.10863695486528344,-0.20916604195824406,-0.10167870235251103,-0.19367759733743595,-0.21518439046150872,,,1
1709,-0.12656069109584248,,,,,,-0.21558677505297005,,,0
1710,,-0.23541325521242182,-0.1355892026209159,-0.19272961274244824,,,,,,0
1711,,,,,,,,,,0
1712,,,,,,,,,,0
1713,,,,,,,,,,0
1714,,,,,,,1.0762352848778112,,,0
1715,,,,,,,,,,0
1716,,,,,,,,,,0
1717,,,,,,,,,,0
1718,,,,,,,,,,0
1719,,,,,,,,,,0
1720,-0.12106783965362376,,,,,,,,,0
1721,-0.13823825287035119,-0.18956461765309027,,-0.14402618142741286,-0.2018733316063905,-0.13873474307988737,,,,0
1722,,,,,,,,,,0
1723,,,,,,,-0.17832036117019737,,,0
1724,,,,,,,-0.19485680101299538,,,1
1725,-0.12089292052746167,,,,,,,,,0
1726,,,,,,,,,,1
1727,,,,,,,,,,0
1728,,,,,,,,,,1
1729,,,,,,,,,,0
1730,,,,,,,,,,0
1731,,,,,,,,,,0
1732,,-0.22352864896803493,,,-0.06547941715436865,,-0.15510490384800224,,,0
1733,,,,,,,,,,1
1734,,,,,,,-0.21595832238286541,,,0
1735,,,,,,,,,,0
1736,,,,,,,,,,0
1737,,-0.24876342554363118,,-0.19987565286948894,,-0.19255302448370692,,,,0
1738,-0.10785020780743089,,,,,,-0.21713263864087914,,,0
1739,,,,,,,,,,1
1740,,,,,,,,,,0
1741,,,,,,,,,,0
1742,,,,,,,,,,0
1743,,,,,,,,,,0
1744,,,,,,,,,,0
1745,,,,,,,,,,0
1746,,,,,,,,,,1
1747,,1.1818341056826478,,,,,,,,1
1748,,,,,,,,,,1
1749,,,,,,,,,,0
1750,,,,,,,,,,0
1751,,,,,,,,-0.08199334126145102,,0
1752,,,,,,,,,,0
1753,,,,,,,,,,0
1754,,,,,,,,,,0
1755,,,,,,,,,,0
1756,,,,,,,,,,0
1757,,,,,,,-0.22261350349251152,,,0
1758,,,,,,,,,,0
1759,-0.021763613286481492,,,,,,-0.08976324690813153,,,0
1760,,,,,,,,,,0
1761,,,,,,,,,,0
1762,,,,,,,,,,0
1763,-0.12172256487445396,-0.24579079619592084,,-0.19667026026620896,-0.12738398713015098,-0.18501207173807674,,,,0
1764,-0.2936885871300602,0.0237015725322316,-0.6103528359998067,0.08463029279895969,-0.6505490348624083,-0.02223090489595781,-0.021109834763971665,,,0
1765,,,,,,,,,,0
1766,,,,,,,-0.20375993514685348,,,1
1767,,,,,,,,,,0
1768,,,,,,,,,,0
1769,-0.07873838832421841,,,,,,,,,0
1770,,,,,,,0.005748919996322333,,,0
1771,-0.5572985506690954,-0.19679173308692952,,-0.12142719091653269,-0.9815414458310668,-0.20610417762015204,,,,1
1772,,,,,,,,,,0
1773,,,,,,,,,,0
1774,,,,,,,,,,1
1775,,,,,,,,,,0
1776,,,,,,,,,,0
1777,,,,,,,-0.20973669650204735,,,0
1778,,,,,,,,,,0
1779,-0.08316315817484397,,-0.05503129728233412,,,,,,,0
1780,,,,,,,,,,0
1781,,,,,,,,,,0
1782,,,,,,,-0.2225950011355719,,,0
1783,,,,,,,,,,0
1784,-0.06573183207160661,-0.18645249140649978,,-0.16990680769308447,-0.01875603402017744,-0.07779048200835151,-0.15917408887151277,,,1
1785,-0.12231768078413394,-0.1578410339932565,,,-0.21416114395345687,-0.15631050695946638,,,,0
1786,,,,,,,,,,0
1787,,,,,,,,,,0
1788,,,,,,,,,,0
1789,,,,,,,,,,1
1790,,-0.19784594911241055,,,-0.11423739233949474,,-0.10231484580499955,,,0
1791,0.009585998369419268,0.025845286738593536,,0.06342833619917161,0.019050458508141323,0.0265711015436223,-0.09085421921596687,,,0
1792,-0.14748746811685537,,,,,,,,,0
1793,,,,,,,,,,0
1794,,,,,,,-0.15690880030566368,,,0
1795,,,,,,,,,,0
1796,,,,,,,,,,0
1797,,,,,,,,,,0
1798,,,,,,,,,,0
1799,,,,,,,,,,0
1800,0.04244538684051802,0.06453032290124978,0.04104234662885617,0.12642479771004614,0.06479667563759359,0.002555508233935086,,,,0
1801,,,,,,,,,,0
1802,,,,,,,,,,0
1803,0.748369142737813,3.827256867363756,-0.5249181890089576,,-0.5673053263642468,,,,,0
1804,-0.014672059663250551,-0.048201859237141834,-0.035348327967017465,,-0.021492901433861063,0.09598943948472705,-0.13215047977776587,-0.07096344797520941,,0
1805,,,,,,,,,,0
1806,,,,,,,,,,0
1807,,,,,,,0.012191073969312443,,,0
1808,,,,,,,,,,0
1809,,,,,,,,,,0
1810,,,,,,,,,,1
1811,,,,,,,,-0.08199334126145102,,0
1812,,,,,,,,,,0
1813,-0.12488869877817013,-0.2582445657970938,-0.12423519470644533,-0.20923138143044945,,-0.19334243643777674,-0.22260266877898832,,,0
1814,,,,,,,,,,0
1815,,,,,,,,,,0
1816,,-0.252302693695996,,-0.20848823786319803,-0.25762396290345757,-0.1786860563166234,,,,0
1817,,,,,,,,,,0
1818,,0.28999822770846145,0.3260970630115001,0.10726922216547993,,,-0.13622916601159674,,,0
1819,,,,,,,,,,0
1820,,-0.25968376712513336,,-0.2093372454180395,,-0.1949669031970694,,,,0
1821,,,,,,,,,,0
1822,,,,,,,,,,0
1823,,,,,,,-0.1632559421754504,,,0
1824,,,,,,,,,,0
1825,,,,,,,,,,0
1826,,,,,,,,,,0
1827,,,,,,,,,,0
1828,,,,,,,,,,0
1829,,,,,,,,,,1
1830,,,,,,,,,,0
1831,,1.1427035476432106,,,,,,,,0
1832,,,,,,,-0.21913322682096162,,,0
1833,,,,,,,,,,0
1834,,,,,,,,,,1
1835,,,,,,,-0.2195412788010351,,,0
1836,-0.11649453512603374,-0.25463248586678777,-0.11879377770496807,-0.19995631531526464,-0.11275860107564957,-0.2022234465435885,-0.21853881776828923,,,0
1837,,,,,,,,,,0
1838,,,,,,,,,,0
1839,-0.12391442856150191,,,,,,-0.20492941745575688,,,0
1840,,,,,,,,,,0
1841,-0.024700104761996026,,,,,,,-0.07003225915728621,,0
1842,,,,,,,,,,1
1843,,,,,,,,,,0
1844,,,,,,,1.3239168360179998,,,0
1845,,,,,,,,,,0
1846,,-0.23540451164162465,,-0.17900819967386747,,-0.18818688796625765,,,,0
1847,,,,,,,,,,0
1848,,-0.16267465849581328,,-0.11781332335743007,,-0.12387468696973575,,,,0
1849,,-0.25959415842430805,,-0.21013440064984634,,-0.19562835018365993,,,,0
1850,-0.11901278422167466,-0.2560893063828131,-0.1209076435414584,-0.208686403974223,-0.11037086484230389,-0.1931282081565853,-0.2193617559323508,,,0
1851,-0.15163373544817255,-0.13250315101414012,-0.2755810218253635,-0.06987794060442479,-0.2863951812647548,-0.13286096875242695,-0.024254902067904014,,,0
1852,-0.14136432149935982,-0.2537564662771307,,-0.208011738817159,-0.15623747203394164,-0.18360677441266915,,,,0
1853,,,,,,,,-0.08197761763857679,,0
1854,,,,,,,-0.21809792827184546,,,0
1855,,,,,,,,,,0
1856,,,,,,,,,,0
1857,,,,,,,,-0.08176361340155851,,0
1858,-0.11948574990358782,-0.2585244216370454,,-0.20890629484022905,-0.11191587064035109,-0.19476289221466817,,,,0
1859,,,,,,,,,,0
1860,,,,,,,,,,0
1861,,,,,,,,,,0
1862,,-0.25335111864518495,,-0.20298394903458455,,-0.19269914860607706,,,,0
1863,-0.039939567178185434,0.04592726769031523,-0.0117602986068401,0.058025521801191166,,0.09215410001426426,-0.13413556598311516,,,0
1864,-0.12950206858046767,,,,,,-0.2169136107398103,,,0
1865,0.42589254143338817,2.2645590979178407,,2.524454301563736,0.5944587737257948,1.120014358309394,,,,0
1866,,,,,,,-0.20646394626644168,,,0
1867,,,,,,,-0.11879761214388265,,,0
1868,,,,,,,,,,0
1869,-0.10224400095384457,-0.2443492461415695,,-0.20695825340783972,-0.07857584941911425,-0.16015321628479423,,,,0
1870,0.1845236913661369,0.29747117910291826,0.21759322797159827,0.21460896492705375,0.04929244212913805,,-0.1176001262677193,,,1
1871,,,,,,,,,,0
1872,,,,,,,,,,1
1873,,,,,,,,,,0
1874,,,,,,,,,,0
1875,,,,,,,,,,0
1876,,,,,,,,,,1
1877,,,,,,,-0.22198008947115563,-0.08192840276472828,,0
1878,,,,,,,,,,0
1879,,,,,,,-0.21532474167360915,,,0
1880,,,,,,,-0.21259989456647632,,,0
1881,,,,,,,,,,0
1882,,,,,,,,,,0
1883,,,,,,,,,,0
1884,-0.06459436915064191,-0.18291747189064908,,-0.14718250747381545,-0.07434413873329404,-0.12402493151096228,-0.0672440449457268,,,0
1885,,,,,,,,,,0
1886,-0.1748852756040437,-0.022843225670992763,-0.3660647464516804,-0.01158472333968805,,-0.09070648765278883,-0.20007396560626325,,,1
1887,,,,,,,,,,0
1888,-0.09124266284025301,-0.21998503981749265,,-0.1870429309661696,-0.06608136746529614,-0.1342595662097754,,-0.08199100319017051,,1
1889,,,,,,,,,,0
1890,,,,,,,,,,0
1891,,,,,,,,,,0
1892,,,,,,,,,,1
1893,-0.09286872667228502,-0.22027748763088104,-0.07408909031816839,-0.19068760967967502,-0.06386819682211942,-0.1276647185824485,-0.1839715810559944,-0.07956217382528101,-0.30533249013916897,0
1894,-0.130005327518867,-0.20537173137830375,,-0.17380937494290502,-0.10829012326753122,-0.12453596394717426,,,,0
1895,,,,,,,,,,0
1896,,,,,,,,,,0
1897,,,,,,,,,,0
1898,,,,,,,,,,0
1899,,,,,,,-0.223530286944474,,,0
1900,,,,,,,,,,0
1901,-0.016353823999144233,-0.20594286511724127,4.838296543585103e-05,-0.17452170735575365,0.009987093326609858,-0.13402657829801828,-0.16344613306975753,,,0
1902,,,,,,,,,,0
1903,,,,,,,,,,0
1904,-0.121497808455363,-0.2556902732099184,-0.12271350464201605,-0.20817702868300353,-0.11708461731018174,-0.18853226616470706,,,,0
1905,,,,,,,,,,0
1906,,,,,,,-0.21807592546899834,,,1
1907,,-0.2600835602497941,,-0.21019524363469425,,-0.196390487226106,,,,0
1908,,,,,,,,,,0
1909,,,,,,,,,,0
1910,0.08708005726833895,-0.037407551641384866,,-0.019538544375321192,,0.02274204319946498,0.27002991900564366,,,0
1911,,,,,,,,-0.08197950932718066,,0
1912,,,,,,,,,,0
1913,-0.12231768078413394,-0.21577651905249112,,,,,,,,0
1914,,,,,,,,,,0
1915,,,,,,,,,,0
1916,,,,,,,,,,0
1917,,,,,,,,,,0
1918,,,,,,,0.21985302717653477,,,0
1919,,,,,,,,,,0
1920,,,,,,,,,,0
1921,,,,,,,,,,0
1922,,,,,,,-0.20833535132374764,-0.08165683301154808,,0
1923,,,,,,,,,,0
1924,,-0.17984690839256626,-0.0577208386371748,,,,,,,0
1925,,,,,,,,,,0
1926,,,,,,,,,,0
1927,,,,,,,,,,0
1928,,,,,,,,,,0
1929,,,,,,,,,,0
1930,,,,,,,,,,0
1931,0.858792948639025,,,,,,1.4832704687591132,,,0
1932,,,,,,,,,,0
1933,,,,,,,,,,0
1934,,,,,,,,,,0
1935,,,,,,,,,,0
1936,-0.08239019153353548,-0.17015770809879638,,-0.15641722171520464,-0.05728286042057276,-0.06081795749914859,-0.12476420553715478,-0.07651911560560636,,1
1937,,,,,,,-0.1495478626259068,,,1
1938,,,,,,,,,,0
1939,,-0.2584376940351594,,-0.20854548217955496,,-0.1954155431119805,,,,0
1940,-0.14186171722682636,-0.035892851149660024,-0.08124470034403286,-0.13352403837213797,-0.04160205482091184,-0.12900854461841332,,,,0
1941,,,,,,,,,,0
1942,,,,,,,,,,0
1943,-0.11283882310942812,-0.21720187502853505,-0.11442854391773177,-0.16943596699577626,-0.10841853933386242,-0.16294337633802897,,,,0
1944,,,,,,,,,,0
1945,,,,,,,,,,0
1946,-0.06491195974283566,-0.1085929946270937,,-0.061883313375024944,-0.07135445218902088,-0.12794284685525414,,,,0
1947,,,,,,,,,,0
1948,,,,,,,,,,0
1949,,0.2254598689107516,0.5127644332404118,0.2381096979769102,0.5703807612886955,0.20807856710777847,,,,0
1950,,,,,,,,,,0
1951,,,,,,,,,,0
1952,,,,,,,-0.19557489248773252,,,1
1953,,,,,,,,,,0
1954,,,,,,,,,,0
1955,,,,,,,-0.1264700895094064,,,0
1956,,,,,,,,,,1
1957,,,,,,,0.09692720149149905,,,0
1958,-0.0364978623606273,-0.22452286069955937,-0.01299048418904739,-0.1884570638289008,0.00021743978025681382,-0.1464427737852427,-0.17429001442747,,,0
1959,-0.12844180460345161,-0.2536338099882014,,-0.20227359497870093,-0.1567411037940843,-0.194908530596604,-0.22076710162025912,,,0
1960,,,,,,,,,,1
1961,,,,,,,-0.2196131212860889,,,0
1962,,,,,,,,,,0
1963,,,,,,,,,,0
1964,,,,,,,,,,0
1965,,,,,,,,-0.08167964420270701,,1
1966,,,,,,,,,,0
1967,,1.127534899309517,,1.2066310361288317,0.16340416257166096,0.651953200861813,,,,0
1968,,,,,,,0.20310739401878897,,,0
1969,-0.10854890711025714,-0.2433754463376455,,,-0.09622302603447162,,,,,0
1970,,,,,,,,,,0
1971,,,,,,,,,,0
1972,,,,,,,,,,0
1973,,,,,,,,,,0
1974,,,,,,,,,,0
1975,,,,,,,0.10609503601112377,,,0
1976,,,,,,,,,,0
1977,,,,,,,,,,0
1978,,,,,,,,,,0
1979,,,,,,,,,,1
1980,,,,,,,,,,0
1981,,,,,,,,,,0
1982,,-0.25918283650131735,,-0.21005623332935186,,-0.19422218405286176,,,,0
1983,,,,,,,-0.14637045786930525,,,0
1984,,,,,,,,,,1
1985,,,,,,,,,-0.27414307550126227,0
1986,-0.12338521025669758,-0.25985207972385166,,-0.20997701694274232,-0.12023055811616547,-0.19620330848972645,-0.22239821156735337,,,0
1987,,,,,,,,,,0
1988,,-0.2600068170668652,,-0.2096841566723328,,-0.19721806723978028,,,,0
1989,-0.10443488743907038,,-0.13752889911268237,,,,,,,1
1990,,,,,,,,,,0
1991,0.12970169194256256,0.17728913598590743,,,0.21827594641477388,0.17335968332854032,,,,0
1992,,-0.19462080297710033,,-0.15533775746390227,,-0.14966943024253135,,,,0
1993,,,,,,,-0.21790573712273406,,,0
1994,,,,,,,,,,0
1995,-0.09456221743004431,-0.2446621058825583,,-0.20681064071905203,-0.0808652671016751,-0.161303583630551,-0.20349873520699435,,,0
1996,,,,,,,,-0.08199334126145102,,0
1997,,,,,,,,15.124506911481625,,0
1998,,,,,,,,,,0
1999,,,,,,,-0.16636583833240745,,,0
2000,-0.10148080633075743,-0.23738018919513118,-0.09793012356857617,-0.20294656676132722,-0.08844984101936139,-0.149388957015905,-0.18576047560262374,-0.08132696952921105,,0
2001,,,,,,,,,,0
2002,,,,,,,,,,0
2003,-0.15656274143901958,-0.2508425789473112,,-0.20067682548759283,-0.18779973333690597,-0.1905535326098031,,,,0
2004,,,,,,,,,,0
2005,,,,,,,,,,0
2006,,,,,,,,-0.08196438779157464,,1
2007,,,,,,,,,,0
2008,,,,,,,,,,0
2009,,,,,,,,,,0
2010,,,,,,,,,,0
2011,,,,,,,,,,0
2012,,,,,,,,,,0
2013,0.48354744893933077,0.3821052499529679,0.494430818006324,0.4315261002132508,0.5603482561065708,0.24735654360456952,0.35412663174206155,,,0
2014,,,,,,,,,,0
2015,,,,,,,,,,0
2016,,,,,,,,,,0
2017,-0.12032162000338892,-0.25720972829534916,,-0.20942505609293846,-0.11333385288378638,-0.19012405440128952,,,,0
2018,,,,,,,-0.22064425263769613,,,0
2019,,,,,,,,,,1
2020,,,,,,,,,,0
2021,,,,,,,,,,0
2022,,,,,,,0.07242291332374505,,,0
2023,,-0.14088124670943047,,-0.12852160377413172,,-0.037820995379505014,,,,1
2024,,,,,,,-0.18654557561330432,,,1
2025,,,,,,,-0.22252765922382775,,,0
2026,,,,,,,,,,1
2027,-0.1375952540713866,-0.21178147687871338,-0.16393663849586246,-0.18799035331314792,,-0.11002287725413608,,,,0
2028,,,,,,,,,,0
2029,,,,,,,,,,0
2030,,,,,,,-0.20754358379705276,,,1
2031,,,,,,,,,,0
2032,,,,,,,-0.03735657103594952,,,0
2033,,-0.2561362568950162,,-0.20964324313514748,,-0.18677221082556725,,,,0
2034,0.08191750004200174,-0.01772839069075522,,-0.06273272651369514,0.22526258302360552,0.16360819286514297,,,,0
2035,,,,,,,,,,1
2036,,,,,,,-0.01811628676146366,,,0
2037,,,,,,,,,,0
2038,-0.12104927281900321,-0.06986248573884794,-0.2181748058043878,-0.07580578368171943,-0.22156111977579204,0.04855110744023701,,,,0
2039,-0.14051024710681417,-0.18775633022079574,,-0.15119815909462106,-0.1544396471053049,,-0.1932977690809581,,,0
2040,-0.10650166929288511,-0.1964808745153133,-0.11902478125691758,-0.13075590809012133,,-0.18701365732074904,,,,0
2041,,-0.2584757162532386,,,-0.11739161196875476,-0.19247815345814587,-0.22208626966368292,,,1
2042,,,,,,,,,,0
2043,,,,,,,,,,0
2044,,,,,,,-0.22102796818431752,,,0
2045,,,,,,,,-0.06833937336655577,,0
2046,,-0.1503400354403623,-0.011421126725009476,-0.13938352694469183,0.004268565372798773,-0.04304530124698119,,,,0
2047,,,,,,,,,,0
2048,,,,,,,-0.20295899978563897,-0.08028232906542279,,0
2049,,-0.25892249600351286,,-0.20883000687624767,,-0.19600043673614032,-0.22180120968439093,,,0
2050,,,,,,,,,,1
2051,,,,,,,,,,0
2052,-0.09969448139989534,-0.21714562677555468,,-0.1732793900457244,-0.09532411357015325,-0.154444258711589,,,,0
2053,,,,,,,,,,1
2054,-0.11186846170004845,-0.25300852152731945,,-0.20728486816523561,-0.09664439125212086,-0.1833047778599028,,,,0
2055,,-0.2597278066440054,,,,-0.19743019980224283,,,,0
2056,-0.08258367749431814,-0.24841716166773067,-0.07121437944946342,,,,-0.21534391078215018,,,0
2057,,,,,,,,-0.08199334126145102,,0
2058,,,,,,,,,,0
2059,0.10927915106177112,0.27847546367386017,,0.37432308567186023,-0.06367356622158621,0.07743113995427307,0.041086754871966696,,,0
2060,-0.10999237491861236,-0.18555468671760603,-0.12521381192049502,-0.1468409232863904,-0.11982104931314046,-0.12224335678185494,-0.21278027537778377,,,0
2061,-0.0895403772660945,-0.19861713821416496,-0.07321824359454922,-0.1719120521400152,-0.06388023582833798,-0.10703121866902228,-0.1569059666113576,,,0
2062,,-0.2596378812658237,,-0.20999464554886405,,-0.19558489341570628,,,,0
2063,,,,,,,,,,0
2064,,,,,,,,,,0
2065,0.15423043487996366,0.40559589966507703,0.025090268013676375,,0.04267098870893574,,0.050754653092661854,,,0
2066,,,,,,,,,,0
2067,,,,,,,,,,0
2068,,,,,,,,,,0
2069,-0.12083722002359999,,,,,,,,,0
2070,,,,,,,,,,0
2071,,,,,,,,,,0
2072,,,,,,,,,,0
2073,-0.11375348401494613,-0.17302861646793685,,-0.141170036976452,-0.09810713050767464,-0.09970005554199436,-0.20685432932907735,,,0
2074,,,,,,,,,,1
2075,,,,,,,,,,0
2076,,,,,,,,,,0
2077,,,,,,,,,,0
2078,-0.12075708947418495,-0.24056346470972256,,-0.18475216706831857,-0.15242913306680708,-0.19488265235622554,-0.21548842919175953,,,0
2079,,,,,,,,,,0
2080,,,,,,,,,,0
2081,,,,,,,,,,0
2082,,-0.21284286632671465,-0.10204235346558206,-0.18758650416066724,-0.09865289878958222,-0.11508772626180437,-0.11026519190041811,,,0
2083,,,,,,,,,,0
2084,,,,,,,,,,0
2085,,,,,,,,,,0
2086,0.5480427692002158,1.854507178585456,3.574661513485415,2.0180568712456606,4.34761896235865,0.9562277087682975,0.4802426971520263,,,0
2087,0.6281733186152546,1.9445875088510656,0.7822685771815024,2.051837626186746,0.8051413825504138,1.0268861922871517,,,,0
2088,,-0.1811463446342425,-0.23829411516227575,-0.12079568615672195,-0.243309584509602,,,,,0
2089,,,,,,,,,,0
2090,,,,,,,,,,0
2091,,,,,,,,,,0
2092,,,,,,,,,,0
2093,,,,,,,,,,0
2094,0.016894490797164097,0.03198681396863372,-0.02711470136538863,,,,,,,0
2095,,,,,,,,,,0
2096,,,,,,,,,,0
2097,,,,,,,,,,1
2098,,,,,,,,,,1
2099,,,,,,,,,,0
2100,-0.1130753059503847,-0.2326074926031645,-0.1077532746110004,-0.19644739566948308,-0.1029307589992402,-0.156450115460149,-0.18640739134390852,,,0
2101,-0.12013656631712948,-0.24016393894129,-0.11914394975593916,-0.19624712316586487,-0.11317795979226238,-0.17048734402428578,,,,0
2102,,,,,,,,,,0
2103,,-0.25622630951678277,,-0.20839311978197866,,-0.19222498219386058,,,,0
2104,,,,,,,,,,0
2105,,,,,,,,,,0
2106,,,,,,,,-0.08199334126145102,,0
2107,,,,,,,,-0.08089035193282686,,0
2108,,,,,,,,,,0
2109,,,,,,,,,,0
2110,,,,,,,,,,0
2111,,,,,,,,,,0
2112,,,,,,,,,,0
2113,,,,,,,0.0551718824521174,,,0
2114,,,,,,,,,,0
2115,,,,,,,,,,0
2116,0.0006299436695554717,0.2326410805979057,-0.011358792433213577,,,,,,,0
2117,,,,,,,,,,0
2118,,,,,,,,,,0
2119,,,,,,,-0.21921340370103326,,,0
2120,-0.10754141203163635,,,,,,-0.19140902848201505,,,0
2121,,,,,,,,,,0
2122,-0.07986021601602895,-0.25395923091540584,,-0.20778181160997353,,-0.18462465186755614,-0.21361952445295895,,,0
2123,-0.11960060629695422,-0.2599134355460281,,,-0.11223668407156197,-0.19583814474341488,,-0.08197487045187159,,0
2124,,,,,,,,,,0
2125,,,,,,,,,,1
2126,-0.11563166591708887,,,,,,-0.19476645617100197,,-0.3141055163140141,0
2127,,,,,,,,-0.08199334126145102,,0
2128,-0.12007402540051286,-0.24450232020496215,,-0.2009993926670645,-0.11826042691752676,-0.17270667531888056,-0.21480717574300126,,,0
2129,,-0.25881887440663454,,-0.2097522281357316,,-0.19384855929442332,,,,0
2130,,,,,,,,,,0
2131,,,,,,,-0.20368059170628364,,,0
2132,,,,,,,-0.036425285736656,,,0
2133,,,,,,,,,,0
2134,,-0.26008479229280873,,-0.2097843120055807,-0.11768854001162803,-0.19722709129206914,,,,0
2135,,,,,,,,,,0
2136,,,,,,,,,,0
2137,,,,,,,,,,0
2138,-0.11616912691926291,-0.25780914212883904,,-0.2096723609151126,,-0.19126380237242419,,,,0
2139,,,,,,,,,,0
2140,,,,,,,,,,0
2141,0.21383974603017553,0.32958225072772795,0.2230933125418246,,0.24934059546070483,,,,,0
2142,,,,,,,,,,0
2143,,,,,,,,,,0
2144,,,,,,,,,,0
2145,0.33813981780569924,0.08782559690815174,0.4154129363474056,0.10228454734816161,0.35107019800744943,0.05395647724201182,,,,0
2146,,,,,,,-0.21510771402734458,,,0
2147,,,,,,,-0.1659396173711951,,,0
2148,,,,,,,,,,1
2149,,0.03544114017793731,,,,,,,,0
2150,-0.12276129034610836,,,,,,-0.2166569133735156,,,0
2151,,,,,,,,,,0
2152,,,,,,,,,,0
2153,-0.16081747817259373,,,,,,-0.22261350349251152,,,0
2154,,,,,,,,,,0
2155,,,,,,,-0.2201731926312878,-0.08199334126145102,,0
2156,-0.0001674530173063786,-0.04223501869971831,,,-0.5331948087450227,-0.1194612326341187,-0.1085989796484514,,,0
2157,0.05944185813290547,,,,,,,,,0
2158,,,,,,,,,,0
2159,,,,,,,,,,0
2160,-0.11814014299450844,,,,,,,,,0
2161,,,,,,,,,,0
2162,,,,,,,-0.21558910868357506,,,0
2163,,,,,,,,,,0
2164,,-0.24431399477339077,,-0.20788229892721483,,-0.1581836225721044,,,,0
2165,,,,,,,,,,0
2166,,,,,,,,,,0
2167,,,,,,,-0.20505976739383588,,,0
2168,,,,,,,,,,0
2169,,,,,,,-0.22051340263591604,,,0
2170,,,,,,,,,,0
2171,,,,,,,,,,0
2172,0.1845236913661369,2.2427617453671553,,2.362798995487922,-1.0729435875433322,1.3946252003839736,1.202401356657883,,,0
2173,,,,,,,,,,0
2174,,,,,,,,,,0
2175,,,,,,,-0.19280854009341086,,,0
2176,-0.12490140240185788,-0.22318247745379777,,-0.18374551791783678,-0.23641123394637306,-0.14964355200215285,-0.20863122234688097,,,0
2177,,,,,,,0.7695128794312396,,,0
2178,,,,,,,,,,0
2179,,,,,,,,,,0
2180,,,,,,,,,,0
2181,,,,,,,,,,0
2182,,,,,,,,,,0
2183,,,,,,,,,,0
2184,,,,,,,,,,1
2185,,,,,,,,,,0
2186,,,,,,,,,,0
2187,,,,,,,,,,1
2188,,,,,,,,,,0
2189,,,,,,,,,,0
2190,,,,,,,,,,0
2191,,,,,,,,0.014440327065333537,,0
2192,,-0.1975503917896894,,,,-0.09612056728304054,,,,0
2193,,,,,,,-0.21352034515224666,,,0
2194,,-0.2600477117634618,,-0.2102197751784567,,-0.19621642859010166,,,,0
2195,-0.10961405709638387,-0.19118359446273767,,-0.17986467542299728,-0.10982309005935988,-0.07046844745155419,-0.1699401269797586,,,0
2196,-0.12477278114362488,-0.25890315571750505,,-0.21000702903091958,0.04427938388772569,-0.19356116007919083,,,,0
2197,,,,,,,,,,0
2198,,,,,,,,,,0
2199,,-0.25079310388297654,,,,-0.1872610499488333,-0.19455242890694383,,,0
2200,,,,,,,,,,0
2201,,,,,,,,,,0
2202,,-0.2597458430604117,-0.132441320885223,-0.2098435569405812,-0.12773111180945249,-0.19618493921022362,-0.22148335952809234,-0.08197004061188384,,0
2203,-0.13017926944320696,-0.25727381392806037,,,-0.1338308749601843,,,,,0
2204,,,,,,,,,,0
2205,,,,,,,-0.21627419595404157,,,0
2206,,,,,,,,,,0
2207,,,,,,,,,,0
2208,,,,,,,,,,0
2209,-0.11939994865199893,-0.2549672661092117,,-0.20609298037199703,,-0.19396560791562883,-0.222605976533683,,,0
2210,-0.12571247991422962,,,,,,-0.2035429075005889,,,0
2211,,,,,,,,,,0
2212,,,,,,,,,,0
2213,-0.09228729158811493,-0.2145532811830789,,-0.18329627807006296,-0.07180190192014364,-0.12708107632614543,,,,0
2214,-0.11344761984461799,,,,,,,,,0
2215,,,,,,,-0.21673225430422208,,,1
2216,,,,,,,,,,0
2217,-0.0840787962821841,-0.20729220744434784,,-0.1787447766942682,-0.06264824419197305,,-0.18462066373998384,-0.08181962044219272,,0
2218,,,,,,,-0.12285079512895893,,,0
2219,,,,,,,,,,0
2220,,,,,,,,,,0
2221,,,,,,,-0.20897359929421386,,,0
2222,,,,,,,,,,0
2223,0.26367703895904115,0.3750426614287768,0.22969341402609622,,0.2684023553067418,,,,,0
2224,-0.12348904674511578,-0.2594232853447711,,-0.20980603861914346,-0.12149527979743655,-0.19538357016912533,-0.22248112462930936,-0.08197886452651283,,0
2225,,,,,,,,,,0
2226,,,,,,,,,,0
2227,-0.08547717208965874,-0.1983602804283876,,-0.15783924322470652,-0.07276502241762761,-0.13465201098134033,-0.20087956822868774,,,0
2228,,-0.2575095824673727,,-0.2097206014356789,,-0.1903511128460659,,,,0
2229,-0.04045455253845038,,,,,,-0.12005710591897874,,,1
2230,,,,,,,-0.2219890906177749,,,0
2231,,,,,,,,,,1
2232,-0.12301149407784952,-0.2566305765172673,,-0.20845750931242632,-0.11701840277597972,-0.19052120574641768,-0.2206509201537104,,,0
2233,,0.6227381702017815,,,0.552322251960871,,0.3357909627028121,,,0
2234,,,,,,,,,,0
2235,,-0.22111197525925155,-0.14476884376862365,-0.1744042449923199,-0.13911399218909118,-0.17140053604074848,,,,0
